UID,Name,Wins,Losses,Draws,NC,Height,Weight,Reach,Stance,DOB,SLpM,Str. Acc.,SApM,Str. Def.,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
cd13728ae1151f46,Ion Cutelaba,17,9,1,1,73.0,205.0,75.0,Southpaw,1993-12-14,4.63,0.43,3.29,0.48,4.75,0.58,0.77,0.0
44a94bbde42246e4,Gleidson Cutis,7,4,0,0,69.0,155.0,,Orthodox,1989-02-07,2.99,0.52,8.28,0.59,0.0,0.0,0.0,0.0
ac45450f75d14f16,Sarah D'alelio,11,7,0,0,67.0,145.0,,,1980-12-13,2.4,0.33,0.0,1.0,0.0,0.0,1.0,0.0
3b6d84343579fd33,Marcos da Matta,11,3,0,0,64.0,145.0,,,1973-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0bd0c5425668b8f,Henrique da Silva,14,5,0,0,75.0,205.0,76.0,Orthodox,1989-09-01,3.89,0.6,5.28,0.4,0.25,0.14,0.22,0.2
c3ded6f7155f9ea4,Alex Da Silva,21,4,0,0,68.0,155.0,73.0,Orthodox,1996-02-04,2.14,0.46,2.52,0.56,1.97,0.43,0.76,0.3
6ad8e4296f7522d9,Igor Da Silva,7,0,0,0,,125.0,,,2003-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1f8cd7634e8286ff,Henrique Da Silva Lopes,5,2,0,0,75.0,240.0,,,1985-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fd52e5f9ab25c94c,Daermisi Zhawupasi,7,0,0,0,68.0,135.0,68.0,Switch,2000-03-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.5
9d19d9e4aa2662e8,Nicolas Dalby,22,4,1,2,71.0,170.0,74.0,Orthodox,1984-11-16,3.93,0.43,3.39,0.52,1.18,0.31,0.62,0.1
23725c826c481e7f,Paul Daley,39,15,2,0,69.0,170.0,76.0,Orthodox,1983-02-21,3.14,0.47,2.37,0.6,0.91,0.4,0.64,0.0
ddbd0d6259ce57cc,Dave Dalgliesh,30,19,2,0,74.0,205.0,,Orthodox,1978-04-05,0.0,0.0,1.85,0.5,0.0,0.0,0.0,0.0
6cd3dfc54f01287f,Richard Dalton,4,3,1,0,73.0,205.0,,Orthodox,,1.2,0.69,3.27,0.25,1.0,0.11,0.0,0.0
e50cd77732d39967,Aisling Daly,16,6,0,0,62.0,115.0,64.0,Orthodox,1987-12-24,2.92,0.52,1.4,0.55,2.15,0.41,0.33,0.9
6e9b5c74c0860deb,Marko Damiani,0,2,0,0,72.0,170.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acd870570949d8a2,Leonardo Damiani,10,3,1,0,70.0,170.0,69.0,Orthodox,1990-08-30,1.67,0.23,4.17,0.37,0.0,0.0,0.5,0.0
a20d7dfaba74c067,Rodrigo Damm,13,9,0,0,67.0,155.0,71.0,Orthodox,1980-02-03,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3
033343da4c0cff8a,Carina Damm,2,13,0,0,64.0,135.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3b0a516d2921e0d6,Batgerel Danaa,12,5,0,0,67.0,135.0,70.0,Orthodox,1989-07-04,5.38,0.36,4.21,0.47,0.52,0.5,0.62,0.0
9eef6584fab21fbb,Cindy Dandois,8,3,0,0,67.0,135.0,,Orthodox,1984-10-26,3.13,0.32,3.4,0.58,5.0,0.55,0.0,0.0
5f119b24c0f9679c,Peter Danesoe,6,2,0,0,69.0,125.0,68.0,Orthodox,2000-09-01,4.56,0.52,3.19,0.36,0.0,0.0,0.71,0.0
8614b7134913f5d5,Jarjis Danho,7,1,1,1,75.0,265.0,74.0,Orthodox,1983-10-15,3.38,0.5,5.25,0.49,0.51,0.16,1.0,0.0
fccb0fee256b7b4d,Raymond Daniels,0,1,0,0,74.0,185.0,,Southpaw,,0.0,0.0,2.61,0.38,0.0,0.0,0.33,3.0
55a80a9365bc107d,Marques Daniels,5,5,0,0,,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8dc46e9a7895ce1a,Alexandre Dantas,0,3,0,0,74.0,238.0,,Orthodox,1979-03-01,0.21,0.25,1.87,0.6,0.0,0.0,0.0,3.1
676a2e5ec4d7338c,Eduardo Dantas,20,4,0,0,70.0,135.0,,,1989-02-03,3.33,0.6,3.0,0.6,4.0,0.23,1.0,0.0
86f582852a5b240a,Mac Danzig,21,12,1,0,68.0,155.0,70.0,Orthodox,1980-01-02,3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6
d2fa318f34d0aadc,Karen Darabedyan,13,6,0,0,67.0,155.0,68.0,Orthodox,1986-12-18,3.43,0.51,2.62,0.67,2.14,0.75,0.0,0.0
08af939f41b5a57b,Beneil Dariush,22,5,1,0,70.0,155.0,72.0,Southpaw,1989-05-06,3.79,0.49,2.63,0.58,1.91,0.34,0.8,0.9
a683f9ddb70aa4bd,Sean Daugherty,0,2,0,0,72.0,175.0,,,1975-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6c0cdd7e467c440,Kyle Daukaus,11,4,0,1,75.0,185.0,76.0,Southpaw,1993-02-27,3.22,0.52,2.94,0.42,2.12,0.25,0.82,1.9
d0aaedcf7ccd0b45,Chris Daukaus,12,6,0,0,75.0,205.0,76.0,Orthodox,1989-09-25,6.41,0.5,4.48,0.57,0.0,0.0,1.0,0.0
42775dc893603154,Brian Davidson,13,4,0,0,66.0,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549d63da9c456cb,Rick Davis,3,1,1,0,69.0,155.0,,Orthodox,,3.09,0.5,6.19,0.64,0.0,0.0,0.0,0.0
b7d524c77c27389b,Marcus Davis,22,11,0,1,70.0,170.0,70.0,Southpaw,1973-08-24,2.72,0.39,2.79,0.65,1.6,0.48,0.47,1.4
6dab8ce5e4bffe77,LC Davis,23,8,0,0,68.0,135.0,69.0,Southpaw,1980-10-28,2.04,0.3,2.1,0.59,2.27,0.46,0.66,0.2
902ab9197b83d0db,Phil Davis,17,4,0,1,74.0,205.0,79.0,Orthodox,1984-09-25,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6
a993ef2dd36cea5f,Lemont Davis,2,6,0,0,68.0,170.0,,Orthodox,,0.87,0.54,1.27,0.55,1.0,0.5,0.0,1.0
c8661e204c66f325,Mike Davis,2,0,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20697b334f6c0a45,Justin Davis,13,16,0,0,71.0,205.0,,,1983-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4c2d90e335e6df19,Alexis Davis,21,11,0,0,66.0,135.0,68.0,Orthodox,1984-10-04,4.63,0.49,4.45,0.54,0.95,0.44,0.34,0.7
570d40f993171b19,Danny Davis,13,11,1,0,74.0,170.0,,,1982-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc351e408bbb7d43,Brandon Davis,14,10,0,0,70.0,135.0,72.0,Orthodox,1990-05-08,4.68,0.35,4.62,0.58,0.74,0.42,0.57,0.1
fb3e61720be4690c,Mike Davis,10,2,0,0,72.0,155.0,72.0,Orthodox,1992-10-07,5.83,0.52,6.2,0.56,3.04,0.53,0.69,0.2
2c9d00968f818270,Hakeem Dawodu,13,3,1,0,68.0,145.0,73.0,Orthodox,1991-07-02,5.33,0.5,3.15,0.57,0.0,0.0,0.65,0.0
99bd51917728c25d,Grant Dawson,19,1,1,0,70.0,155.0,72.0,Switch,1994-02-20,3.12,0.51,2.41,0.45,3.8,0.34,0.4,1.6
a6fd2173d5e2d7f0,Jason Day,19,12,0,0,72.0,185.0,72.0,Orthodox,1981-05-19,3.61,0.54,3.46,0.47,1.13,1.0,0.0,0.0
ea3dcc417c322064,Martin Day,8,6,0,0,70.0,145.0,73.0,Orthodox,1988-11-10,3.97,0.45,3.79,0.53,0.72,0.6,0.65,0.5
4b450aa602611baa,Angel De Anda,18,6,0,0,69.0,225.0,,Orthodox,1985-05-28,5.68,0.46,6.32,0.47,0.0,0.0,0.0,0.0
1eff7bc0f815b270,Yorgan De Castro,6,3,0,0,72.0,250.0,74.0,Orthodox,1986-12-19,2.46,0.43,3.85,0.53,0.0,0.0,0.77,0.0
9cfbfae5fa1fdd93,Geraldo de Freitas,12,6,0,0,67.0,135.0,72.0,Orthodox,1991-09-30,3.67,0.52,2.62,0.5,3.0,0.45,0.59,0.0
6ef65b6a152e49d5,Philip De Fries,12,6,0,1,77.0,250.0,79.0,Orthodox,1986-04-21,2.3,0.47,3.0,0.37,3.29,0.42,1.0,0.6
e51ee8ded927fc51,Chris de la Rocha,5,3,0,0,75.0,250.0,80.0,Orthodox,1979-05-15,4.08,0.45,6.37,0.43,2.02,0.3,0.33,1.0
80d8aed0ca9b00f3,Montana De La Rosa,12,8,1,0,67.0,125.0,68.0,Orthodox,1995-02-14,2.47,0.37,3.06,0.42,1.94,0.31,0.64,0.9
f57dd0bfa8c17813,Mark De La Rosa,11,5,0,0,66.0,135.0,65.0,Orthodox,1994-08-31,3.13,0.35,5.0,0.48,0.54,0.13,0.4,0.2
1971869b7e054261,Mike de la Torre,14,7,0,1,71.0,145.0,71.0,Orthodox,1986-09-22,3.21,0.39,4.75,0.51,0.36,0.16,0.83,0.0
a4dc47001f202bcd,Rodrigo de Lima,8,3,1,0,67.0,155.0,,Orthodox,1991-03-12,1.29,0.33,5.5,0.32,2.66,0.36,0.0,1.3
afdb76fbd86f6d11,Edilberto de Oliveira,29,15,2,0,72.0,170.0,,Orthodox,1982-11-22,4.12,0.32,6.79,0.61,0.0,0.0,0.0,0.0
f9aa6376ae16bfb4,Johil de Oliveira,17,15,1,1,66.0,170.0,,Orthodox,,0.51,0.34,0.73,0.58,1.1,0.5,0.44,0.6
ddf3e0ea10ea6d8c,Jorge de Oliveira,9,2,0,0,68.0,155.0,,Orthodox,1980-01-22,1.26,0.31,4.84,0.48,0.0,0.0,0.22,0.0
e0f959f65d0406b4,Isabela de Padua,5,2,0,0,63.0,125.0,64.0,Orthodox,1991-09-04,1.0,0.35,2.07,0.5,2.0,0.66,0.0,1.0
5dd180c8b3196786,Gloria de Paula,6,5,0,0,65.0,115.0,67.0,Orthodox,1995-06-10,4.89,0.53,3.77,0.66,0.74,0.37,0.65,0.5
1d239d571e342453,Germaine de Randamie,10,4,0,0,69.0,135.0,71.0,Orthodox,1984-04-24,2.72,0.46,2.14,0.65,0.0,0.0,0.69,0.4
3746e21bb508391a,Crezio de Souza,1,2,0,0,,170.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914a897455693650,Carl Deaton,17,6,0,2,67.0,155.0,69.0,Orthodox,1989-11-24,0.1,0.08,0.2,0.75,0.0,0.0,0.33,0.0
0bcfe2513cb3bc39,Tom DeBlass,9,2,0,0,72.0,185.0,,Orthodox,1982-05-14,1.5,0.35,4.43,0.37,1.0,0.5,0.28,0.5
0e2c2daf11b5d8f2,Issac DeJesus,12,7,1,1,,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e82b2adcaeff71ec,Rafael  Del Real,6,20,0,0,71.0,225.0,,,,5.58,0.4,0.0,0.0,20.93,1.0,1.0,0.0
85980f5da429c0a6,Shane del Rosario,11,2,0,0,76.0,250.0,,Southpaw,1983-09-23,3.93,0.6,2.97,0.54,1.2,0.4,0.16,2.4
a62f85f6a6c19a4c,Wallen Del Rosario,8,2,0,0,64.0,125.0,67.0,Orthodox,1993-03-18,1.4,0.32,4.73,0.4,1.0,0.16,1.0,0.0
bfaf4c87936b4fae,Humberto DeLeon,7,7,0,0,,135.0,,,1989-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37b1696e6d115957,Rolando Delgado,11,6,1,0,75.0,155.0,77.0,Orthodox,1981-11-22,1.56,0.4,1.83,0.62,1.17,0.22,0.0,3.5
01f4bcd26ac08ad5,Israel Delgado,0,2,0,0,70.0,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d8435c56043b0ae,Ante Delija,17,3,0,0,76.0,245.0,,Orthodox,1990-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b453bc35a823c3f,Jack Della Maddalena,14,2,0,0,71.0,170.0,73.0,Switch,1996-09-10,8.27,0.49,4.29,0.68,0.0,0.0,0.71,0.6
173acb3f920082b8,Roland Delorme,9,5,0,1,69.0,135.0,71.0,Orthodox,1983-12-18,2.28,0.44,4.32,0.4,2.51,0.34,0.42,1.6
0d0351c20169a499,Jon Delos Reyes,8,5,0,0,66.0,125.0,67.0,Orthodox,1987-08-19,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9
6ceff86fae4f6b3b,Jason DeLucia,33,21,1,0,71.0,190.0,,Southpaw,1969-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985bca5a097fb3f4,Justin DeMoney,15,7,1,0,,170.0,,,1985-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c483cf443f38ece,Vanessa Demopoulos,9,5,0,0,62.0,115.0,59.0,Orthodox,1988-09-22,3.71,0.42,5.61,0.43,0.58,0.13,0.5,0.8
dfae5da5676e4194,Chris Dempsey,11,5,0,0,70.0,185.0,72.0,Orthodox,1987-09-08,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0
e4aaaa34535e32b6,Nick Denis,11,3,0,0,67.0,135.0,,Orthodox,1983-10-11,6.54,0.53,5.42,0.36,2.8,1.0,0.8,0.0
25f9a5f3e8a52618,Jhonata Deniz,5,0,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a11a6ee8eeb03c18,Thomas Denny,27,21,1,0,70.0,170.0,,Orthodox,1971-04-19,2.36,0.45,4.69,0.4,1.48,0.17,0.42,1.5
b72f3cafa6376e35,Robert Densley,9,10,0,0,69.0,155.0,,,,1.81,0.47,0.4,0.6,0.0,0.0,0.5,0.0
fa8b9e6b0c2269f8,Jason Dent,22,13,0,0,70.0,155.0,71.0,Orthodox,1980-06-12,2.01,0.39,3.7,0.62,0.0,0.0,0.26,1.4
7447e9f28508106a,Mackenzie Dern,13,3,0,0,64.0,115.0,63.0,Orthodox,1993-03-24,3.36,0.4,4.09,0.51,0.81,0.15,0.4,1.5
f2c91b67f71bbeab,Booker DeRousse,6,5,0,0,74.0,205.0,,,1981-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ad9058b7c7898b0,Tony DeSouza,11,4,0,0,72.0,170.0,70.0,Southpaw,1974-07-26,1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5
48544433372ecfa6,Cory Devela,16,7,0,0,60.0,185.0,,Orthodox,,4.07,0.41,4.0,0.47,1.07,0.12,0.62,0.0
2bcc39af95d6f2e8,John Devine,6,4,0,0,,,,,,1.52,0.18,2.28,0.57,0.0,0.0,0.0,0.0
75bbd2206a15319f,Edwin DeWees,38,17,0,1,73.0,185.0,,Orthodox,1982-08-07,1.53,0.33,6.19,0.39,2.18,0.66,0.0,3.3
77d7295d1b22c694,Alessio Di Chirico,13,7,0,0,72.0,185.0,74.0,Orthodox,1989-12-12,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0
8126e4dff0cdf69e,Micol Di Segni,7,3,0,0,63.0,115.0,60.0,Orthodox,1987-12-29,7.47,0.4,5.87,0.33,0.0,0.0,0.37,0.0
43563a32c3f10e95,Cyrille Diabate,19,10,1,0,78.0,205.0,81.0,Southpaw,1973-10-06,4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2
8567466ae167216b,Thomas Diagne,6,6,1,0,73.0,154.0,,,1983-09-03,4.53,0.48,4.53,0.63,2.0,1.0,0.66,0.0
32c355b04fc57f3a,Marc Diakiese,16,6,0,0,70.0,155.0,73.0,Orthodox,1993-03-16,2.73,0.4,2.63,0.53,3.33,0.43,0.67,0.0
f5f6419c5f00abad,Tyler Diamond,9,1,0,0,67.0,145.0,69.0,Orthodox,1991-03-18,3.4,0.47,2.53,0.44,3.0,0.75,0.7,0.0
9edf2c9082cc2cd8,Blood Diamond,3,2,0,0,71.0,170.0,76.0,Switch,1988-07-10,3.26,0.63,2.04,0.43,0.0,0.0,0.69,0.0
ee5df903f80c6816,Eldo Xavier Dias,0,1,0,0,71.0,180.0,,,1964-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5abaa65f87938eb,Rafael Dias,17,12,2,0,69.0,145.0,,Orthodox,1979-10-20,1.13,0.27,2.19,0.6,3.17,0.47,1.0,1.2
ed209f6618c82e41,Hacran Dias,23,6,1,0,68.0,155.0,69.0,Orthodox,1984-06-16,2.08,0.41,3.31,0.55,2.5,0.39,0.76,0.5
f57a8a52ca401ed9,Nick Diaz,26,10,0,2,73.0,170.0,76.0,Southpaw,1983-08-02,5.71,0.42,3.84,0.59,1.28,0.32,0.6,1.0
8355922d564b152c,Nate Diaz,22,13,0,0,72.0,170.0,76.0,Southpaw,1985-04-16,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3
5e7a48e469770615,Michael Diaz,1,2,0,0,,260.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ceee5dd37253199a,Ryan Diaz,13,14,0,0,,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfa8f263815cfa2e,Adrian Diaz,11,4,1,0,70.0,145.0,,Southpaw,1988-04-26,0.48,0.42,3.84,0.51,2.4,0.5,0.0,0.0
6967153c7edb4d87,Ozzy Diaz,7,2,0,0,76.0,185.0,79.0,Orthodox,1990-11-22,1.65,0.32,3.91,0.44,0.0,0.0,0.0,0.0
2482ef3331a82e75,Mark Dickman,11,3,0,0,69.0,145.0,,,1984-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414bddf0c80c41e1,Josh Diekmann,15,8,0,1,64.0,246.0,,,1976-10-09,0.28,0.05,8.17,0.25,0.0,0.0,0.0,0.0
31da66df48c0c1a0,Kyle Dietz,5,2,0,0,68.0,135.0,,Orthodox,1986-04-29,1.82,0.45,2.08,0.62,0.0,0.0,0.0,0.0
eb42d4febfafefd1,Seth Dikun,9,8,0,0,70.0,135.0,69.0,Orthodox,1980-08-05,1.45,0.26,2.18,0.55,0.0,0.0,0.45,0.9
c849740a3ff51931,TJ Dillashaw,18,5,0,0,66.0,135.0,67.0,Orthodox,1986-02-07,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8
b4f7a2d8ecc5e0c3,Ralph Dillon,0,2,1,0,74.0,205.0,,Orthodox,,0.34,0.14,0.69,0.6,0.0,0.0,0.0,0.0
cc2ad11b1f9d818b,Drew Dimanlig,3,4,0,0,,185.0,,,,3.7,0.73,3.17,0.2,0.0,0.0,0.0,0.0
2d2239d0f6fa83dd,Rodolfo Marques Diniz,23,9,1,0,66.0,135.0,,,1984-01-23,1.08,0.32,2.36,0.33,0.0,0.0,0.5,1.8
73eb2a552c92a821,Helio Dipp,6,3,0,0,77.0,185.0,,Orthodox,,0.6,0.25,1.8,0.62,0.0,0.0,0.5,0.0
ec7f7263bf36579b,Rico DiSciullo,9,2,0,1,68.0,135.0,,Orthodox,1986-10-12,1.71,0.33,4.41,0.56,0.0,0.0,0.0,0.0
1db445a4468447d0,Matt Dixon,9,1,0,0,70.0,170.0,75.0,Switch,1995-10-09,1.97,0.43,4.56,0.37,3.06,0.3,0.0,0.0
bd532e9a2b93870c,Melissa Dixon,5,0,0,0,,135.0,,,1991-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad4e9055bf8cd04d,John Dixson,15,22,0,0,72.0,275.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c9aeba0c4d4bd78,Anthony Do,4,2,0,0,64.0,125.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f50d95223751e6ca,Russell Doane,15,8,0,0,67.0,135.0,70.0,Orthodox,1986-08-13,1.75,0.4,1.68,0.53,2.11,0.45,0.52,0.8
519e4fe37ce9ff75,Drew Dober,26,12,0,1,68.0,155.0,70.0,Southpaw,1988-10-19,4.48,0.39,4.5,0.51,0.69,0.17,0.56,0.1
122ac9b816d8b71c,Shana Dobson,4,5,0,0,66.0,125.0,69.0,Orthodox,1989-03-30,3.34,0.37,5.2,0.5,0.84,0.5,0.14,0.0
009c4420727149ea,AJ Dobson,6,2,0,1,73.0,185.0,76.0,Orthodox,1992-01-18,4.34,0.46,6.0,0.47,1.75,0.8,0.64,0.4
c2a7623f398d9bd7,David Dodd,4,7,0,0,74.0,200.0,,Orthodox,1973-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99506df1af6c8b3b,John Dodson,22,12,0,0,63.0,135.0,66.0,Orthodox,1984-09-26,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0
dbaaf42313af90fa,Joe Doerksen,51,16,0,0,72.0,185.0,75.0,Orthodox,1977-10-09,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3
29b5791e51e7e832,Mike Dolce,5,10,0,0,71.0,185.0,,,1976-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327d5f279895110d,Roman Dolidze,12,2,0,0,74.0,185.0,76.0,Orthodox,1988-07-15,3.02,0.44,3.01,0.55,1.72,0.5,0.33,1.7
3bbcd63a016d9715,Cameron Dollar,11,5,0,0,71.0,155.0,,Orthodox,1987-05-12,5.04,0.38,2.94,0.61,0.0,0.0,0.0,0.0
5d7bdab5e03e3216,CB Dollaway,17,9,0,0,74.0,185.0,76.0,Orthodox,1983-08-10,2.65,0.47,2.58,0.54,3.55,0.54,0.62,1.2
4145caa2c999fbac,Dennis Dombrow,7,5,0,1,,145.0,,,1986-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a50e734bb54861a,OJ Dominguez,0,1,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c610f900f9884ab,John Donaldson,2,2,0,0,68.0,145.0,,,1992-07-09,1.21,0.23,4.22,0.51,0.0,0.0,0.0,0.0
7bc96507e4b38d3b,Cody Donovan,8,5,0,0,75.0,205.0,74.0,Orthodox,1981-02-20,5.61,0.59,5.44,0.45,1.67,0.28,0.0,1.7
312f47c3d2f83ffa,Houston Dorr,1,2,0,0,73.0,210.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6a2f7c151031653d,Rafael Dos Anjos,32,14,0,0,68.0,170.0,70.0,Southpaw,1984-10-26,3.56,0.47,3.21,0.61,2.05,0.35,0.59,0.6
63def5a5662a6917,Junior Dos Santos,21,9,0,0,76.0,238.0,77.0,Orthodox,1984-01-30,4.49,0.47,3.33,0.56,0.3,0.5,0.81,0.1
b51f6791c794e289,Geronimo dos Santos,39,19,0,0,75.0,264.0,,Orthodox,1980-08-17,1.09,0.33,8.73,0.41,0.0,0.0,0.33,0.0
81b8b3fb019dc69d,Antonio Dos Santos,6,4,0,0,70.0,185.0,,Orthodox,1988-07-21,5.4,0.51,3.94,0.43,0.0,0.0,1.0,0.0
bbc9ab95fa766493,Anderson Dos Santos,21,9,0,0,65.0,135.0,70.0,Orthodox,1985-07-24,2.7,0.25,5.37,0.49,0.98,0.14,0.66,0.7
957562fdf68a725a,Acacio Dos Santos,14,5,0,0,76.0,205.0,79.0,Orthodox,1991-09-29,1.27,0.41,1.4,0.43,0.0,0.0,0.31,0.0
5cdf5339728f580d,Felipe dos Santos,7,0,0,0,,125.0,,,2000-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ce87f7e3a9baed2,Tiago dos Santos e Silva,20,7,2,1,69.0,145.0,70.0,Orthodox,1987-04-12,3.69,0.35,4.23,0.59,0.63,0.11,0.33,0.3
86cb6f5b1ca98dc0,Oleksandr Doskalchuk,10,2,0,0,66.0,125.0,,Southpaw,1990-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cf0944b88966118,David Douglas,9,7,0,0,71.0,155.0,,,1981-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce3b669e39418414,Damion Douglas,4,1,0,0,,170.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159e6ee100c717e,Cedric Doumbe,2,0,0,0,70.0,170.0,,,1992-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e780ccc79a209985,John Dowdy,0,1,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0d9312337fdce39a,Jordan Dowdy,4,3,0,0,,170.0,,,,2.11,0.44,2.63,0.5,0.0,0.0,0.0,0.0
a66395395b5f1394,Danny Downes,8,3,0,0,72.0,155.0,72.0,Orthodox,1986-04-08,1.66,0.34,3.53,0.37,0.0,0.0,0.37,0.5
b05086131c6f5dc5,Derek Downey,11,4,0,0,73.0,185.0,,Orthodox,1980-04-27,0.32,1.0,3.36,0.12,2.4,0.16,0.0,0.0
0509b954421bb327,John Doyle,11,22,0,1,71.0,205.0,,Orthodox,1976-11-21,3.5,0.44,10.51,0.27,0.0,0.0,0.0,0.0
f9c7fe2682af3802,Edson Drago,11,7,0,0,76.0,220.0,,Orthodox,1977-08-29,1.16,0.4,2.39,0.36,0.0,0.0,0.55,0.0
e5e148d4363deff8,Kyle Driscoll,12,3,0,0,71.0,145.0,74.0,Orthodox,1994-09-23,2.73,0.32,2.6,0.58,2.0,0.18,0.0,0.0
5fd834edd92c9e50,Chris Drumm,0,1,0,1,68.0,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679a9054e2815943,Tomasz Drwal,21,5,1,0,73.0,205.0,76.0,Orthodox,1982-01-22,3.29,0.38,2.26,0.57,3.55,0.6,0.82,0.4
d2a9be6bf2de624c,Robert Drysdale,7,0,0,1,75.0,205.0,,Orthodox,1981-10-05,0.0,0.0,0.0,0.0,7.32,1.0,0.0,21.9
0d7b51c9d2649a6e,Dricus Du Plessis,19,2,0,0,73.0,185.0,76.0,Switch,1994-01-14,6.72,0.55,3.73,0.53,2.83,0.47,0.5,1.3
706404da0775dcbc,Hugo Duarte,6,3,0,0,72.0,240.0,,Orthodox,1968-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29b5d32584e02d8d,Antonio Duarte,19,7,0,0,67.0,135.0,,,,4.55,0.4,4.18,0.57,0.0,0.0,0.6,0.0
454c3e9d4cd4a1b3,Joe Duarte,10,4,0,0,,155.0,,,1977-01-25,2.27,0.38,4.0,0.53,3.0,0.5,0.69,1.0
02f8fedc18cbd26c,Emily Ducote,12,8,0,0,62.0,115.0,63.0,Orthodox,1994-01-01,6.64,0.46,8.38,0.54,0.0,0.0,0.9,0.0
6c9b66b43663f2f7,Viktoriia Dudakova,6,0,0,0,65.0,115.0,67.0,Orthodox,1999-01-26,1.27,0.73,1.73,0.39,4.0,0.5,0.0,0.0
072a10e85f7d4bff,Milana Dudieva,11,6,0,0,63.0,135.0,,Orthodox,1989-08-04,0.87,0.31,3.43,0.58,2.34,0.45,0.0,0.0
cb6c45b26b0a877a,Adin Duenas,6,1,0,0,66.0,145.0,,,1988-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bda04c573563cc2e,Todd Duffee,9,3,0,1,75.0,260.0,78.0,Orthodox,1985-12-06,5.93,0.37,2.87,0.56,0.72,0.25,0.9,0.0
654ae722109a0d31,Joe Duffy,16,5,0,0,70.0,155.0,73.0,Orthodox,1988-02-18,2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7
4ae4049426e0161d,Alexis Dufresne,6,3,0,0,69.0,135.0,,Orthodox,1990-08-31,1.33,0.27,3.33,0.6,1.5,0.5,0.5,0.0
